v0101,v0102,v0103,v0103A,v0103B,v0104,v0201,v02A01,v02A02,v02A03,v02B01,v0301,v0302,v04A02,V04A03,V04B01,Exception,route,soortGezag,gezag_ouder1,gezag_ouder2,gezag_niet_ouder1,gezag_niet_ouder2,Index,Uitleg
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Nee,,,,Nee_ouder1,,,40o1,OG1,Ja,Nee,Nee,Nee,4060,Minderjarig; ouder ingeschreven als ouder1; is niet gehuwd of partnerschap => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Nee_ouder1,,,40ao1,OG1,Ja,Nee,Nee,Nee,4061,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder1;  is niet gehuwd of partnerschap => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Nee,,,,Nee_ouder2,,,40o2,OG1,Nee,Ja,Nee,Nee,4070,Minderjarig; ouder ingeschreven als ouder2; is niet gehuwd of partnerschap => soort gezag is OG1 en ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Nee_ouder2,,,40ao2,OG1,Nee,Ja,Nee,Nee,4071,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder2; is niet gehuwd of partnerschap => soort gezag is OG1 en ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,,,41e,N,Nee,Nee,Nee,Nee,4100,Minderjarig; ouder is gehuwd of partnerschap; bij bepalen bevoegdheid tot gezag gegevens in onderzoek => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,,,41ae,N,Nee,Nee,Nee,Nee,4101,Minderjarig; geadopteerd met NL akte; ouder is gehuwd of partnerschap; bij bepalen bevoegdheid tot gezag gegevens in onderzoek => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Nee,,41,GG,Ja,Ja,Ja,Ja,4150,Minderjarig; ouder is gehuwd of partnerschap; ouder en partner zijn bevoegd tot gezag => soort gezag is GG en ouder en partner hebben gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Nee,,41a,GG,Ja,Ja,Ja,Ja,4151,Minderjarig; geadopteerd met NL akte; ouder is gehuwd of partnerschap; ouder en partner zijn bevoegd tot gezag => soort gezag is GG en ouder en partner hebben gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder1,,42no1,OG1,Ja,Nee,Nee,Nee,4260,Minderjarig; ouder ingeschreven als ouder1; ouder is gehuwd of partnerschap; partner is onbevoegd tot gezag => soort gezag is OG1 en ouder1 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder1,,42ano1,OG1,Ja,Nee,Nee,Nee,4261,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder1; ouder is gehuwd of partnerschap; partner is onbevoegd tot gezag => soort gezag is OG1 en ouder1 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder2,,42no2,OG1,Nee,Ja,Nee,Nee,4270,Minderjarig; ouder ingeschreven als ouder2; ouder is gehuwd of partnerschap; partner is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder2,,42ano2,OG1,Nee,Ja,Nee,Nee,4271,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder2; ouder is gehuwd of partnerschap; partner is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_ouder1,,43o1,V,Nee,Nee,Ja,Nee,4360,Minderjarig; ouder ingeschreven als ouder1; ouder is gehuwd of partnerschap; ouder is onbevoegd tot gezag => soort gezag is V en de partner van ouder1 is voogd
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_ouder1,,43ao1,V,Nee,Nee,Ja,Nee,4361,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder1; ouder is gehuwd of partnerschap; ouder is onbevoegd tot gezag => soort gezag is V en de partner van ouder1 is voogd
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_ouder2,,43o2,V,Nee,Nee,Nee,Ja,4370,Minderjarig; ouder ingeschreven als ouder2; ouder is gehuwd of partnerschap; ouder is onbevoegd tot gezag => soort gezag is V en de partner van ouder2 is voogd
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_ouder2,,43ao2,V,Nee,Nee,Nee,Ja,4371,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder2; ouder is gehuwd of partnerschap; ouder is onbevoegd tot gezag => soort gezag is V en de partner van ouder2 is voogd
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Ja,,,,,Ja_beiden,,44,G,Nee,Nee,Nee,Nee,4450,Minderjarig; heeft 1 ouder; ouder is gehuwd of partnerschap; ouder en partner zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_beiden,,44a,G,Nee,Nee,Nee,Nee,4451,Minderjarig; geadopteerd met NL akte; heeft 1 ouder; ouder is gehuwd of partnerschap; ouder en partner zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,,,,,,,,,,,45e,N,Nee,Nee,Nee,Nee,4500,Minderjarig; heeft 2 ouders; Preconditie: Ouders moeten in BRP geregistreerd staan; gezag kan niet bepaald worden => soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,,,,,,,,,,,45ae,N,Nee,Nee,Nee,Nee,4501,Minderjarig; geadopteerd met NL akte; heeft 2 ouders; Preconditie: Ouders moeten in BRP geregistreerd staan; gezag kan niet bepaald worden => soort gezag is N kan niet bepalen
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_gescheiden,,,,,,,,,,45ee,N,Nee,Nee,Nee,Nee,4510,Minderjarig; heeft 2 ouders; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden =>  soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden,,,,,,,,,,45aee,N,Nee,Nee,Nee,Nee,4511,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden =>  soort gezag is N kan niet bepalen
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_gescheiden,,,,,,Nee,,,,45,OG2,Ja,Ja,Nee,Nee,4550,Minderjarig; heeft twee gescheiden ouders => soort gezag is OG2 en beide ouders hebben het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden,,,,,,Nee,,,,45a,OG2,Ja,Ja,Nee,Nee,4551,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_gescheiden,,,,,,Ja_ouder1,,,,46,OG1,Nee,Ja,Nee,Nee,4650,Minderjarig; heeft twee gescheiden ouders; ouder1 is onbevoegd tot gezag; gezag is OG1 en ouder 2 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden,,,,,,Ja_ouder1,,,,46a,OG1,Nee,Ja,Nee,Nee,4651,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_gescheiden,,,,,,Ja_ouder2,,,,47,OG1,Ja,Nee,Nee,Nee,4750,Minderjarig; heeft twee gescheiden ouders; ouder2 is onbevoegd tot gezag; gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden,,,,,,Ja_ouder2,,,,47a,OG1,Ja,Nee,Nee,Nee,4751,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_gescheiden,,,,,,Ja_beiden,,,,48,G,Nee,Nee,Nee,Nee,4850,Minderjarig; heeft twee gescheiden ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden,,,,,,Ja_beiden,,,,48a,G,Nee,Nee,Nee,Nee,4851,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,,,,,49e,N,Nee,Nee,Nee,Nee,4900,Minderjarig; heeft twee gescheiden ouders; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden dus soort gezag is N;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,,,,,49ae,N,Nee,Nee,Nee,Nee,4901,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden dus soort gezag is N;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Nee,,,,49,OG2,Ja,Ja,Nee,Nee,4950,Minderjarig; heeft twee gehuwde ouders; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Nee,,,,49a,OG2,Ja,Ja,Nee,Nee,4951,Minderjarig; geadopteerd met NL akte; heeft twee gehuwde ouders; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Ja_ouder1,,,,50,OG1,Nee,Ja,Nee,Nee,5050,Minderjarig; heeft twee gehuwde ouders; ouder1 is onbevoegd tot gezag; gezag is OG1 en ouder 2 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_ouder1,,,,50a,OG1,Nee,Ja,Nee,Nee,5051,Minderjarig; geadopteerd met NL akte; heeft twee gehuwde ouders; ouder1 is onbevoegd tot gezag; gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Ja_ouder2,,,,51,OG1,Ja,Nee,Nee,Nee,5150,Minderjarig; heeft twee gehuwde ouders; ouder2 is onbevoegd tot gezag; gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_ouder2,,,,51a,OG1,Ja,Nee,Nee,Nee,5151,Minderjarig; geadopteerd met NL akte; heeft twee gehuwde ouders; ouder2 is onbevoegd tot gezag; gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Ja_beiden,,,,52,G,Nee,Nee,Nee,Nee,5250,Minderjarig; heeft twee ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_beiden,,,,52a,G,Nee,Nee,Nee,Nee,5251,Minderjarig; geadopteerd met NL akte; heeft twee ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,,,,,49xe,N,Nee,Nee,Nee,Nee,4900,Minderjarig; heeft twee gescheiden ouders; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden dus soort gezag is N;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,,,,,49xae,N,Nee,Nee,Nee,Nee,4901,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden dus soort gezag is N;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,Nee,,,,49x,OG2,Ja,Ja,Nee,Nee,4950,Minderjarig; heeft twee gehuwde ouders; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,Nee,,,,49xa,OG2,Ja,Ja,Nee,Nee,4951,Minderjarig; geadopteerd met NL akte; heeft twee gehuwde ouders; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,Ja_ouder1,,,,50x,OG1,Nee,Ja,Nee,Nee,5050,Minderjarig; heeft twee gehuwde ouders; ouder1 is onbevoegd tot gezag; gezag is OG1 en ouder 2 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,Ja_ouder1,,,,50xa,OG1,Nee,Ja,Nee,Nee,5051,Minderjarig; geadopteerd met NL akte; heeft twee gehuwde ouders; ouder1 is onbevoegd tot gezag; gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,Ja_ouder2,,,,51x,OG1,Ja,Nee,Nee,Nee,5150,Minderjarig; heeft twee gehuwde ouders; ouder2 is onbevoegd tot gezag; gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,Ja_ouder2,,,,51xa,OG1,Ja,Nee,Nee,Nee,5151,Minderjarig; geadopteerd met NL akte; heeft twee gehuwde ouders; ouder2 is onbevoegd tot gezag; gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,Ja_beiden,,,,52x,G,Nee,Nee,Nee,Nee,5250,Minderjarig; heeft twee ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nietig_verklaard,,,,,,Ja_beiden,,,,52xa,G,Nee,Nee,Nee,Nee,5251,Minderjarig; geadopteerd met NL akte; heeft twee ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,,,,,,,,,,53e,N,Nee,Nee,Nee,Nee,5300,Minderjarig; er zijn belangrijke gegevens bij v02A02 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,,,,,,,,,,53ae,N,Nee,Nee,Nee,Nee,5301,Minderjarig; geadopteerd met NL akte; er zijn belangrijke gegevens bij v02A02 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden 
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,,,,,,,,,53ee,N,Nee,Nee,Nee,Nee,5310,Minderjarig; er zijn belangrijke gegevens bij v02A03 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,,,,,,,,,53aee,N,Nee,Nee,Nee,Nee,5311,Minderjarig; Geadopteerd met NL-Akte; er zijn belangrijke gegevens bij v02A03 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,,,,53eee,N,Nee,Nee,Nee,Nee,5320,Minderjarig; heeft twee ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; Preconditie: Persoon en geboortedatum mogen niet leeg zijn; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,,,,53aeee,N,Nee,Nee,Nee,Nee,5321,Minderjarig; Geadopteerd met NL-Akte; heeft twee ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; Preconditie: Persoon en geboortedatum mogen niet leeg zijn; gezag kan niet bepaald worden gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Ja,,,53,G,Nee,Nee,Nee,Nee,5350,Minderjarig; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Ja,,,53a,G,Nee,Nee,Nee,Nee,5351,Minderjarig; Geadopteerd met NL-Akte; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,,,,,53ne,N,Nee,Nee,Nee,Nee,5360,Minderjarig; heeft twee ongehuwde ouders; er zijn belangrijke gegevens in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet worden bepaald
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,,,,,53ane,N,Nee,Nee,Nee,Nee,5361,Minderjarig; Geadopteerd met NL-Akte; heeft twee ongehuwde ouders; er zijn belangrijke gegevens in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet worden bepaald
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder1,,,,53n1,OG1,Nee,Ja,Nee,Nee,5370,Minderjarig; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder1,,,,53an1,OG1,Nee,Ja,Nee,Nee,5371,Minderjarig; Geadopteerd met NL-Akte; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder2,,,,53n2,OG1,Ja,Nee,Nee,Nee,5380,Minderjarig; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; Ouder2 is onbevoegd tot gezag => soort gezag is OG1 en Ouder1 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder2,,,,53an2,OG1,Ja,Nee,Nee,Nee,5381,Minderjarig; Geadopteerd met NL-Akte; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; Ouder2 is onbevoegd tot gezag => soort gezag is OG1 en Ouder1 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_beiden,,,,53nb,G,Nee,Nee,Nee,Nee,5390,Minderjarig; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; beide ouders zijn onbevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_beiden,,,,53anb,G,Nee,Nee,Nee,Nee,5391,Minderjarig; Geadopteerd met NL-Akte; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee,,,54,N,Nee,Nee,Nee,Nee,5450,Minderjarig; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; er kan niet bepaald worden welke ouder het betreft; Soort gezag wordt N kan niet bepalen;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee,,,54a,N,Nee,Nee,Nee,Nee,5451,Minderjarig; geadopteerd met NL-Akte; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; er kan niet bepaald worden welke ouder het betreft; Soort gezag wordt N kan niet bepalen;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder1,,,54o1,OG1,Ja,Nee,Nee,Nee,5460,Minderjarig; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; ouder1 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder1,,,54ao1,OG1,Ja,Nee,Nee,Nee,5461,Minderjarig; Geadopteerd met NL-Akte; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; ouder1 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder2,,,54o2,OG1,Nee,Ja,Nee,Nee,5470,Minderjarig; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; ouder2 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag => soort gezag is OG1 en ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder2,,,54a02,OG1,Nee,Ja,Nee,Nee,5471,Minderjarig; Geadopteerd met NL-Akte; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; ouder2 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag => soort gezag is OG1 en ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Nee,,,,54n,OG2,Ja,Ja,Nee,Nee,5480,Minderjarig; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Nee,,,,54an,OG2,Ja,Ja,Nee,Nee,5481,Minderjarig; Geadopteerd met NL-Akte; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,,,,,55e,N,Nee,Nee,Nee,Nee,5500,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden dus soort gezag is N;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,,,,,55ae,N,Nee,Nee,Nee,Nee,5501,Minderjarig; Adoptie met NL-Akte; heeft twee ongehuwde ouders; kind is geadopteerd; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden dus soort gezag is N;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Nee,,,,55,OG2,Ja,Ja,Nee,Nee,5550,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Nee,,,,55a,OG2,Ja,Ja,Nee,Nee,5551,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder1,,,,56,OG1,Nee,Ja,Nee,Nee,5650,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder1,,,,56a,OG1,Nee,Ja,Nee,Nee,5651,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder2,,,,57,OG1,Ja,Nee,Nee,Nee,5750,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd; ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder 1 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder2,,,,57a,OG1,Ja,Nee,Nee,Nee,5751,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd; ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder 1 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_beiden,,,,58,G,Nee,Nee,Nee,Nee,5850,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd;  beide ouders zijn onbevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_beiden,,,,58a,G,Nee,Nee,Nee,Nee,5851,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd;  beide ouders zijn onbevoegd tot gezag => soort gezag is G tijdelijk geen gezag
